"","id","game","category","itemnum","item","RT","RTstart"
"1777","SZCzvIE47st",6,"Objects You Would Find in The Kitchen",15,"stove",2272,77573
"1778","SZCzvIE47st",6,"Objects You Would Find in The Kitchen",16,"oven",1480,79053
"1779","SZCzvIE47st",6,"Objects You Would Find in The Kitchen",17,"dishwasher",3648,82701
"1780","SZCzvIE47st",7,"Sporting Games",1,"hockey",3927,3927
"1781","SZCzvIE47st",7,"Sporting Games",2,"football",1840,5767
"1782","SZCzvIE47st",7,"Sporting Games",3,"lacrosse",2032,7799
"1783","SZCzvIE47st",7,"Sporting Games",4,"basketball",4824,12623
"1784","SZCzvIE47st",7,"Sporting Games",5,"soccer",1576,14199
"1785","SZCzvIE47st",7,"Sporting Games",6,"cricket",1527,15726
"1786","SZCzvIE47st",7,"Sporting Games",7,"rugby",2193,17919
"1787","SZCzvIE47st",7,"Sporting Games",8,"quitage",10024,27943
"1788","SZCzvIE47st",7,"Sporting Games",9,"croquet",3455,31398
"1789","SZCzvIE47st",7,"Sporting Games",10,"polo",2152,33550
"1790","SZCzvIE47st",7,"Sporting Games",11,"waterpolo",3480,37030
"1791","SZCzvIE47st",7,"Sporting Games",12,"swimming",2504,39534
"1792","SZCzvIE47st",7,"Sporting Games",13,"diving",1560,41094
"1793","SZCzvIE47st",7,"Sporting Games",14,"rowing",2192,43286
"1794","SZCzvIE47st",7,"Sporting Games",15,"rockclimbing",8392,51678
"1795","SZCzvIE47st",7,"Sporting Games",16,"fieldhockey",12432,64110
"1796","SZCzvIE47st",7,"Sporting Games",17,"track",8095,72205
"1797","SZCzvIE47st",7,"Sporting Games",18,"wrestling",4424,76629
"1798","SZCzvIE47st",7,"Sporting Games",19,"competitiveweightlifting",12984,89613
"1799","SZCzvIE47st",8,"Units of measurement",1,"centimeters",3552,3552
"1800","SZCzvIE47st",8,"Units of measurement",2,"feet",2448,6000
"1801","SZCzvIE47st",8,"Units of measurement",3,"inches",1424,7424
"1802","SZCzvIE47st",8,"Units of measurement",4,"miles",2144,9568
"1803","SZCzvIE47st",8,"Units of measurement",5,"kilometers",1912,11480
"1804","SZCzvIE47st",8,"Units of measurement",6,"yards",3480,14960
"1805","SZCzvIE47st",8,"Units of measurement",7,"milimeters",2592,17552
"1806","SZCzvIE47st",8,"Units of measurement",8,"tons",4296,21848
"1807","SZCzvIE47st",8,"Units of measurement",9,"pounds",8375,30223
"1808","SZCzvIE47st",8,"Units of measurement",10,"ounces",1536,31759
"1809","SZCzvIE47st",8,"Units of measurement",11,"grams",1656,33415
"1810","SZCzvIE47st",8,"Units of measurement",12,"knots",10736,44151
"1811","SZCzvIE47st",8,"Units of measurement",13,"milesperhour",9680,53831
"1812","SZCzvIE47st",8,"Units of measurement",14,"kilometersperhour",9392,63223
"1813","SZCzvIE47st",8,"Units of measurement",15,"nanometers",13359,76582
"1814","SZCzvIE47st",8,"Units of measurement",16,"gigabytes",8408,84990
"1815","SZCzvIE47st",9,"Pieces of Furniture",1,"couch",5959,5959
"1816","SZCzvIE47st",9,"Pieces of Furniture",2,"chair",2208,8167
"1817","SZCzvIE47st",9,"Pieces of Furniture",3,"table",3760,11927
"1818","SZCzvIE47st",9,"Pieces of Furniture",4,"mantle",2576,14503
"1819","SZCzvIE47st",9,"Pieces of Furniture",5,"sofa",5800,20303
"1820","SZCzvIE47st",9,"Pieces of Furniture",6,"stool",3072,23375
"1821","SZCzvIE47st",9,"Pieces of Furniture",7,"bench",3216,26591
"1822","SZCzvIE47st",9,"Pieces of Furniture",8,"beanbagchair",15720,42311
"1823","SZCzvIE47st",9,"Pieces of Furniture",9,"carpet",13255,55566
"1824","SZCzvIE47st",9,"Pieces of Furniture",10,"dresser",4944,60510
"1825","SZCzvIE47st",10,"Vegetables",1,"pear",6055,6055
"1826","SZCzvIE47st",10,"Vegetables",2,"celery",7048,13103
"1827","SZCzvIE47st",10,"Vegetables",3,"carrot",2264,15367
"1828","SZCzvIE47st",10,"Vegetables",4,"cucmber",2600,17967
"1829","SZCzvIE47st",10,"Vegetables",5,"tomato",4384,22351
"1830","SZCzvIE47st",10,"Vegetables",6,"apsparagus",7904,30255
"1831","SZCzvIE47st",10,"Vegetables",7,"arugula",2416,32671
"1832","SZCzvIE47st",10,"Vegetables",8,"spinach",4311,36982
"1833","SZCzvIE47st",10,"Vegetables",9,"kale",1944,38926
"1834","SZCzvIE47st",10,"Vegetables",10,"lettuce",2936,41862
"1835","SZCzvIE47st",10,"Vegetables",11,"pea",6464,48326
"1836","SZCzvIE47st",11,"Musical Instruments",1,"trumpet",3640,3640
"1837","SZCzvIE47st",11,"Musical Instruments",2,"trombone",4400,8040
"1838","SZCzvIE47st",11,"Musical Instruments",3,"flute",1784,9824
"1839","SZCzvIE47st",11,"Musical Instruments",4,"chello",2328,12152
"1840","SZCzvIE47st",11,"Musical Instruments",5,"tuba",1616,13768
"1841","SZCzvIE47st",11,"Musical Instruments",6,"recorder",5296,19064
"1842","SZCzvIE47st",11,"Musical Instruments",7,"harmonica",4615,23679
"1843","SZCzvIE47st",11,"Musical Instruments",8,"synth",1433,25112
"1844","SZCzvIE47st",11,"Musical Instruments",9,"bass",4535,29647
"1845","SZCzvIE47st",11,"Musical Instruments",10,"saxaphone",6448,36095
"1846","SZCzvIE47st",11,"Musical Instruments",11,"drum",3088,39183
"1847","SZCzvIE47st",11,"Musical Instruments",12,"chime",4216,43399
"1848","SZCzvIE47st",11,"Musical Instruments",13,"harp",1528,44927
"1849","SZCzvIE47st",11,"Musical Instruments",14,"bagpipe",10960,55887
"1850","SZCzvIE47st",11,"Musical Instruments",15,"guitar",2272,58159
"1851","SZCzvIE47st",12,"Pieces of Furniture",1,"sofa",3104,3104
"1852","SZCzvIE47st",12,"Pieces of Furniture",2,"couch",1632,4736
"1853","SZCzvIE47st",12,"Pieces of Furniture",3,"stool",1416,6152
"1854","SZCzvIE47st",12,"Pieces of Furniture",4,"chair",1136,7288
"1855","SZCzvIE47st",12,"Pieces of Furniture",5,"table",3680,10968
"1856","SZCzvIE47st",12,"Pieces of Furniture",6,"dresser",2784,13752
"1857","SZCzvIE47st",12,"Pieces of Furniture",7,"closet",3864,17616
"1858","SZCzvIE47st",12,"Pieces of Furniture",8,"bench",4408,22024
"1859","SZCzvIE47st",12,"Pieces of Furniture",9,"cabinet",9399,31423
"1860","SZCzvIE47st",12,"Pieces of Furniture",10,"throne",30392,61815
"1861","SZCzvIE47st",12,"Pieces of Furniture",11,"shelves",18807,80622
"1862","SZCzvIE47st",13,"Clothing Articles",1,"t-shirt",7895,7895
"1863","SZCzvIE47st",13,"Clothing Articles",2,"longsleeveashirt",3944,11839
"1864","SZCzvIE47st",13,"Clothing Articles",3,"hoodie",4840,16679
"1865","SZCzvIE47st",13,"Clothing Articles",4,"sweater",1664,18343
"1866","SZCzvIE47st",13,"Clothing Articles",5,"sweatshirt",2792,21135
"1867","SZCzvIE47st",13,"Clothing Articles",6,"jacket",1312,22447
"1868","SZCzvIE47st",13,"Clothing Articles",7,"pants",2399,24846
"1869","SZCzvIE47st",13,"Clothing Articles",8,"sweatpants",3488,28334
"1870","SZCzvIE47st",13,"Clothing Articles",9,"jeans",1761,30095
"1871","SZCzvIE47st",13,"Clothing Articles",10,"shorts",2519,32614
"1872","SZCzvIE47st",13,"Clothing Articles",11,"underwear",6848,39462
"1873","SZCzvIE47st",13,"Clothing Articles",12,"thong",3288,42750
"1874","SZCzvIE47st",13,"Clothing Articles",13,"bra",2560,45310
"1875","SZCzvIE47st",13,"Clothing Articles",14,"hat",11384,56694
"1876","SZCzvIE47st",13,"Clothing Articles",15,"beanie",3320,60014
"1877","SZCzvIE47st",13,"Clothing Articles",16,"tuxedo",5704,65718
"1878","SZCzvIE47st",13,"Clothing Articles",17,"suit",2400,68118
"1879","SZCzvIE47st",13,"Clothing Articles",18,"dresspants",3072,71190
"1880","SZCzvIE47st",13,"Clothing Articles",19,"khakis",2559,73749
"1881","SZCzvIE47st",13,"Clothing Articles",20,"tights",6720,80469
"1882","SZCzvIE47st",13,"Clothing Articles",21,"scarf",6345,86814
"1883","SZCzvIE47st",14,"Cities",1,"newyorkcity",6120,6120
"1884","SZCzvIE47st",14,"Cities",2,"boston",2856,8976
"1885","SZCzvIE47st",14,"Cities",3,"buffalo",2280,11256
"1886","SZCzvIE47st",14,"Cities",4,"miami",2264,13520
"1887","SZCzvIE47st",14,"Cities",5,"chicago",2752,16272
"1888","SZCzvIE47st",14,"Cities",6,"clevland",2655,18927
"1889","SZCzvIE47st",14,"Cities",7,"columbus",2976,21903
"1890","SZCzvIE47st",14,"Cities",8,"saltlakecity",4168,26071
"1891","SZCzvIE47st",14,"Cities",9,"losangelas",5624,31695
"1892","SZCzvIE47st",14,"Cities",10,"sandiego",8912,40607
"1893","SZCzvIE47st",14,"Cities",11,"sanjose",1832,42439
"1894","SZCzvIE47st",14,"Cities",12,"sanfrancisco",4272,46711
"1895","SZCzvIE47st",14,"Cities",13,"seattle",1672,48383
"1896","SZCzvIE47st",14,"Cities",14,"portland",4040,52423
"1897","SZCzvIE47st",14,"Cities",15,"oklahomacity",4152,56575
"1898","SZCzvIE47st",14,"Cities",16,"houston",2079,58654
"1899","SZCzvIE47st",14,"Cities",17,"dalls",1416,60070
"1900","SZCzvIE47st",14,"Cities",18,"sanantonio",3288,63358
"1901","SZCzvIE47st",14,"Cities",19,"neworeleans",3184,66542
"1902","SZCzvIE47st",14,"Cities",20,"tampabay",3073,69615
"1903","SZCzvIE47st",14,"Cities",21,"jacksonville",3023,72638
"1904","SZCzvIE47st",14,"Cities",22,"charlottesville",6992,79630
"1905","SZCzvIE47st",14,"Cities",23,"athens",2800,82430
"1906","SZCzvIE47st",14,"Cities",24,"atlanta",3320,85750
"1907","SZCzvIE47st",15,"Countries",1,"canada",4136,4136
"1908","SZCzvIE47st",15,"Countries",2,"china",1793,5929
"1909","SZCzvIE47st",15,"Countries",3,"finland",1767,7696
"1910","SZCzvIE47st",15,"Countries",4,"sweden",1912,9608
"1911","SZCzvIE47st",15,"Countries",5,"iceland",2280,11888
"1912","SZCzvIE47st",15,"Countries",6,"greenland",4296,16184
"1913","SZCzvIE47st",15,"Countries",7,"northkorea",3536,19720
"1914","SZCzvIE47st",15,"Countries",8,"southkorea",2631,22351
"1915","SZCzvIE47st",15,"Countries",9,"japan",1897,24248
"1916","SZCzvIE47st",15,"Countries",10,"singapore",3895,28143
"1917","SZCzvIE47st",15,"Countries",11,"taiwan",4248,32391
"1918","SZCzvIE47st",15,"Countries",12,"ukraine",1816,34207
"1919","SZCzvIE47st",15,"Countries",13,"russia",1448,35655
"1920","SZCzvIE47st",15,"Countries",14,"france",2888,38543
"1921","SZCzvIE47st",15,"Countries",15,"spain",1336,39879
"1922","SZCzvIE47st",15,"Countries",16,"portugal",3328,43207
"1923","SZCzvIE47st",15,"Countries",17,"southafrica",6128,49335
"1924","SZCzvIE47st",15,"Countries",18,"sudan",1824,51159
"1925","SZCzvIE47st",15,"Countries",19,"zimbabwae",4152,55311
"1926","SZCzvIE47st",15,"Countries",20,"venuzula",4248,59559
"1927","SZCzvIE47st",15,"Countries",21,"iran",2040,61599
"1928","SZCzvIE47st",15,"Countries",22,"iraq",2919,64518
"1929","SZCzvIE47st",15,"Countries",23,"afganistan",2257,66775
"1930","SZCzvIE47st",15,"Countries",24,"kazakstan",5855,72630
"1931","SZCzvIE47st",15,"Countries",25,"argentina",5056,77686
"1932","SZCzvIE47st",15,"Countries",26,"norway",2880,80566
"1933","SZCzvIE47st",15,"Countries",27,"denmark",2248,82814
"1934","SZCzvIE47st",15,"Countries",28,"switzerland",2752,85566
"1935","SZCzvIE47st",15,"Countries",29,"usa",2160,87726
"1936","SZCzvIE47st",16,"Fruits",1,"aplpe",3400,3400
"1937","SZCzvIE47st",16,"Fruits",2,"orange",3040,6440
"1938","SZCzvIE47st",16,"Fruits",3,"bannana",6400,12840
"1939","SZCzvIE47st",16,"Fruits",4,"peach",2712,15552
"1940","SZCzvIE47st",16,"Fruits",5,"strawberry",7536,23088
"1941","SZCzvIE47st",16,"Fruits",6,"blueberry",2968,26056
"1942","SZCzvIE47st",16,"Fruits",7,"grape",3544,29600
"1943","SZCzvIE47st",16,"Fruits",8,"mango",3512,33112
"1944","SZCzvIE47st",16,"Fruits",9,"dragonfruit",2976,36088
"1945","SZCzvIE47st",16,"Fruits",10,"passionfruit",4272,40360
"1946","SZCzvIE47st",16,"Fruits",11,"pomagranide",11528,51888
"1947","SZCzvIE47st",16,"Fruits",12,"kiwi",9487,61375
"1948","SZCzvIE47st",16,"Fruits",13,"peach",10136,71511
"1949","SZCzvIE47st",16,"Fruits",14,"mango",1456,72967
"1950","SZCzvIE47st",16,"Fruits",15,"pineapple",3232,76199
"1951","SZCzvIE47st",16,"Fruits",16,"cherry",6216,82415
"1952","SZCzvIE47st",17,"Animals",1,"cheetah",3624,3624
"1953","SZCzvIE47st",17,"Animals",2,"lion",1560,5184
"1954","SZCzvIE47st",17,"Animals",3,"owl",1193,6377
"1955","SZCzvIE47st",17,"Animals",4,"wolf",967,7344
"1956","SZCzvIE47st",17,"Animals",5,"bear",1768,9112
"1957","SZCzvIE47st",17,"Animals",6,"dog",2400,11512
"1958","SZCzvIE47st",17,"Animals",7,"cat",1488,13000
"1959","SZCzvIE47st",17,"Animals",8,"fish",3840,16840
"1960","SZCzvIE47st",17,"Animals",9,"zebra",3224,20064
"1961","SZCzvIE47st",17,"Animals",10,"snake",4711,24775
"1962","SZCzvIE47st",17,"Animals",11,"ostrich",3656,28431
"1963","SZCzvIE47st",17,"Animals",12,"hawk",3240,31671
"1964","SZCzvIE47st",17,"Animals",13,"tiger",4656,36327
"1965","SZCzvIE47st",17,"Animals",14,"squirel",7392,43719
"1966","SZCzvIE47st",17,"Animals",15,"beaver",1632,45351
"1967","SZCzvIE47st",17,"Animals",16,"woodchuck",2224,47575
"1968","SZCzvIE47st",17,"Animals",17,"deer",936,48511
"1969","SZCzvIE47st",17,"Animals",18,"bunny",2792,51303
"1970","SZCzvIE47st",17,"Animals",19,"mole",1296,52599
"1971","SZCzvIE47st",17,"Animals",20,"seagull",3728,56327
"1972","SZCzvIE47st",17,"Animals",21,"sealion",11336,67663
"1973","SZCzvIE47st",17,"Animals",22,"monkey",10303,77966
"1974","SZCzvIE47st",17,"Animals",23,"gator",6480,84446
"1975","SZCzvIE47st",18,"Countries",1,"zimbabwe",4752,4752
"1976","SZCzvIE47st",18,"Countries",2,"southafrica",4807,9559
"1977","SZCzvIE47st",18,"Countries",3,"china",1528,11087
"1978","SZCzvIE47st",18,"Countries",4,"japan",1928,13015
"1979","SZCzvIE47st",18,"Countries",5,"southkorea",2656,15671
"1980","SZCzvIE47st",18,"Countries",6,"northkorea",2704,18375
"1981","SZCzvIE47st",18,"Countries",7,"singapore",3560,21935
"1982","SZCzvIE47st",18,"Countries",8,"switzerland",5376,27311
"1983","SZCzvIE47st",18,"Countries",9,"sweden",3544,30855
"1984","SZCzvIE47st",18,"Countries",10,"finland",2096,32951
"1985","SZCzvIE47st",18,"Countries",11,"russia",1687,34638
"1986","SZCzvIE47st",18,"Countries",12,"norway",1912,36550
"1987","SZCzvIE47st",18,"Countries",13,"france",2408,38958
"1988","SZCzvIE47st",18,"Countries",14,"spain",1920,40878
"1989","SZCzvIE47st",18,"Countries",15,"denmark",2016,42894
"1990","SZCzvIE47st",18,"Countries",16,"germany",3504,46398
"1991","SZCzvIE47st",18,"Countries",17,"egypt",2576,48974
"1992","SZCzvIE47st",18,"Countries",18,"afganistan",3368,52342
"1993","SZCzvIE47st",18,"Countries",19,"iran",1528,53870
"1994","SZCzvIE47st",18,"Countries",20,"iraq",1864,55734
"1995","SZCzvIE47st",18,"Countries",21,"syria",1352,57086
"1996","SZCzvIE47st",18,"Countries",22,"yemen",2264,59350
"1997","SZCzvIE47st",18,"Countries",23,"saudiarabia",3520,62870
"1998","SZCzvIE47st",18,"Countries",24,"mexico",2920,65790
"1999","SZCzvIE47st",18,"Countries",25,"luxemborg",4944,70734
"2000","SZCzvIE47st",18,"Countries",26,"somalia",6992,77726
"2001","SZCzvIE47st",18,"Countries",27,"america",3096,80822
"2002","SZCzvIE47st",18,"Countries",28,"mongolia",2871,83693
"2003","SZCzvIE47st",18,"Countries",29,"taiwan",4240,87933
"2004","SZCzvIE47st",19,"Cities",1,"boston",3416,3416
"2005","SZCzvIE47st",19,"Cities",2,"paris",2288,5704
"2006","SZCzvIE47st",19,"Cities",3,"london",1800,7504
"2007","SZCzvIE47st",19,"Cities",4,"newyorkcity",6096,13600
"2008","SZCzvIE47st",19,"Cities",5,"manchester",1951,15551
"2009","SZCzvIE47st",19,"Cities",6,"liverpool",4576,20127
"2010","SZCzvIE47st",19,"Cities",7,"tokeyo",7096,27223
"2011","SZCzvIE47st",19,"Cities",8,"bejing",2656,29879
"2012","SZCzvIE47st",19,"Cities",9,"buffalo",3056,32935
"2013","SZCzvIE47st",19,"Cities",10,"clevland",1648,34583
"2014","SZCzvIE47st",19,"Cities",11,"columbus",2264,36847
"2015","SZCzvIE47st",19,"Cities",12,"chicago",1824,38671
"2016","SZCzvIE47st",19,"Cities",13,"ithica",3592,42263
"2017","SZCzvIE47st",19,"Cities",14,"oklahomacity",5024,47287
"2018","SZCzvIE47st",19,"Cities",15,"houston",2600,49887
"2019","SZCzvIE47st",19,"Cities",16,"jacksonville",2328,52215
"2020","SZCzvIE47st",19,"Cities",17,"nashville",1840,54055
"2021","SZCzvIE47st",19,"Cities",18,"baltimore",3223,57278
"2022","SZCzvIE47st",19,"Cities",19,"pittsburg",2929,60207
"2023","SZCzvIE47st",19,"Cities",20,"cincinatti",2775,62982
"2024","SZCzvIE47st",19,"Cities",21,"losangelas",2265,65247
"2025","SZCzvIE47st",19,"Cities",22,"oakland",1767,67014
"2026","SZCzvIE47st",19,"Cities",23,"sanjose",2280,69294
"2027","SZCzvIE47st",19,"Cities",24,"snfransico",7952,77246
"2028","SZCzvIE47st",19,"Cities",25,"mexicocity",3840,81086
"2029","SZCzvIE47st",19,"Cities",26,"sanantonio",2744,83830
"2030","SZCzvIE47st",19,"Cities",27,"neworeleans",3056,86886
"2031","SZCzvIE47st",19,"Cities",28,"tampabay",2152,89038
"2032","SZCzvIE47st",20,"Clothing Articles",1,"t-shirt",4375,4375
"2033","SZCzvIE47st",20,"Clothing Articles",2,"longsleeveshirt",4944,9319
"2034","SZCzvIE47st",20,"Clothing Articles",3,"flannel",2392,11711
"2035","SZCzvIE47st",20,"Clothing Articles",4,"jacket",4400,16111
"2036","SZCzvIE47st",20,"Clothing Articles",5,"hat",1296,17407
"2037","SZCzvIE47st",20,"Clothing Articles",6,"gloves",3656,21063
"2038","SZCzvIE47st",20,"Clothing Articles",7,"shoes",1759,22822
"2039","SZCzvIE47st",20,"Clothing Articles",8,"boots",1152,23974
"2040","SZCzvIE47st",20,"Clothing Articles",9,"suit",2224,26198
"2041","SZCzvIE47st",20,"Clothing Articles",10,"tuxedo",2288,28486
"2042","SZCzvIE47st",20,"Clothing Articles",11,"dresspants",3576,32062
"2043","SZCzvIE47st",20,"Clothing Articles",12,"khakis",1512,33574
"2044","SZCzvIE47st",20,"Clothing Articles",13,"tights",2984,36558
"2045","SZCzvIE47st",20,"Clothing Articles",14,"leggings",1744,38302
"2046","SZCzvIE47st",20,"Clothing Articles",15,"thong",1656,39958
"2047","SZCzvIE47st",20,"Clothing Articles",16,"bra",1040,40998
"2048","SZCzvIE47st",20,"Clothing Articles",17,"underwear",4089,45087
"2049","SZCzvIE47st",20,"Clothing Articles",18,"socks",2263,47350
"2050","SZCzvIE47st",20,"Clothing Articles",19,"shorts",3128,50478
"2051","SZCzvIE47st",20,"Clothing Articles",20,"jeans",1424,51902
"2052","SZCzvIE47st",20,"Clothing Articles",21,"dressshirt",5328,57230
"2053","SZCzvIE47st",20,"Clothing Articles",22,"polo",1752,58982
"2054","SZCzvIE47st",20,"Clothing Articles",23,"hoodie",3992,62974
"2055","SZCzvIE47st",20,"Clothing Articles",24,"sweater",1696,64670
"2056","SZCzvIE47st",20,"Clothing Articles",25,"sweatshirt",3000,67670
"2057","SZCzvIE47st",20,"Clothing Articles",26,"furcoat",11631,79301
"2058","SZCzvIE47st",20,"Clothing Articles",27,"coat",1528,80829
"2059","SZCzvIE47st",21,"Methods of Transportation",1,"car",2519,2519
"2060","SZCzvIE47st",21,"Methods of Transportation",2,"bus",1664,4183
"2061","SZCzvIE47st",21,"Methods of Transportation",3,"boat",1776,5959
"2062","SZCzvIE47st",21,"Methods of Transportation",4,"bike",2432,8391
"2063","SZCzvIE47st",21,"Methods of Transportation",5,"tricycle",5232,13623
"2064","SZCzvIE47st",21,"Methods of Transportation",6,"motorcycle",4976,18599
"2065","SZCzvIE47st",21,"Methods of Transportation",7,"skateboard",2464,21063
"2066","SZCzvIE47st",21,"Methods of Transportation",8,"longboard",2624,23687
"2067","SZCzvIE47st",21,"Methods of Transportation",9,"snowboard",2296,25983
"2068","SZCzvIE47st",21,"Methods of Transportation",10,"skis",3992,29975
"2069","SZCzvIE47st",21,"Methods of Transportation",11,"sled",2536,32511
"2070","SZCzvIE47st",21,"Methods of Transportation",12,"rollerblades",8520,41031
"2071","SZCzvIE47st",21,"Methods of Transportation",13,"monstertruck",4176,45207
"2072","SZCzvIE47st",21,"Methods of Transportation",14,"pickuptruck",6552,51759
"2073","SZCzvIE47st",21,"Methods of Transportation",15,"paraglider",4599,56358
"2074","SZCzvIE47st",21,"Methods of Transportation",16,"windsurfing",6720,63078
"2075","SZCzvIE47st",21,"Methods of Transportation",17,"ferry",8824,71902
"2076","SZCzvIE47st",21,"Methods of Transportation",18,"escalator",10784,82686
"2077","SZCzvIE47st",21,"Methods of Transportation",19,"walk",6983,89669
"2078","SZCzvIE47st",22,"Animals",1,"snake",3759,3759
"2079","SZCzvIE47st",22,"Animals",2,"rat",1632,5391
"2080","SZCzvIE47st",22,"Animals",3,"mouse",1896,7287
"2081","SZCzvIE47st",22,"Animals",4,"tiger",1215,8502
"2082","SZCzvIE47st",22,"Animals",5,"lion",1425,9927
"2083","SZCzvIE47st",22,"Animals",6,"buffalo",4431,14358
"2084","SZCzvIE47st",22,"Animals",7,"eagle",4040,18398
"2085","SZCzvIE47st",22,"Animals",8,"owl",7208,25606
"2086","SZCzvIE47st",22,"Animals",9,"coyote",2920,28526
"2087","SZCzvIE47st",22,"Animals",10,"fox",1504,30030
"2088","SZCzvIE47st",22,"Animals",11,"ferrit",1408,31438
"2089","SZCzvIE47st",22,"Animals",12,"mole",1328,32766
"2090","SZCzvIE47st",22,"Animals",13,"beaver",1528,34294
"2091","SZCzvIE47st",22,"Animals",14,"wookchuck",2056,36350
"2092","SZCzvIE47st",22,"Animals",15,"squierrl",5208,41558
"2093","SZCzvIE47st",22,"Animals",16,"deer",3216,44774
"2094","SZCzvIE47st",22,"Animals",17,"buck",1480,46254
"2095","SZCzvIE47st",22,"Animals",18,"moose",2176,48430
"2096","SZCzvIE47st",22,"Animals",19,"bear",4688,53118
"2097","SZCzvIE47st",22,"Animals",20,"salmon",3063,56181
"2098","SZCzvIE47st",22,"Animals",21,"eagle",4824,61005
"2099","SZCzvIE47st",22,"Animals",22,"dog",7336,68341
"2100","SZCzvIE47st",22,"Animals",23,"cat",1232,69573
"2101","SZCzvIE47st",22,"Animals",24,"hamster",5056,74629
"2102","SZCzvIE47st",22,"Animals",25,"gecco",4640,79269
"2103","SZCzvIE47st",22,"Animals",26,"lizard",3192,82461
"2104","SZCzvIE47st",23,"Fruits",1,"apple",3311,3311
"2105","SZCzvIE47st",23,"Fruits",2,"orange",1272,4583
"2106","SZCzvIE47st",23,"Fruits",3,"strawberry",3176,7759
"2107","SZCzvIE47st",23,"Fruits",4,"watermelon",2528,10287
"2108","SZCzvIE47st",23,"Fruits",5,"pumpkin",4544,14831
"2109","SZCzvIE47st",23,"Fruits",6,"dragonfruit",3128,17959
"2110","SZCzvIE47st",23,"Fruits",7,"passionfruit",4504,22463
"2111","SZCzvIE47st",23,"Fruits",8,"rasberry",3304,25767
"2112","SZCzvIE47st",23,"Fruits",9,"strawberry",2728,28495
"2113","SZCzvIE47st",23,"Fruits",10,"blueberry",2392,30887
"2114","SZCzvIE47st",23,"Fruits",11,"mango",4463,35350
"2115","SZCzvIE47st",23,"Fruits",12,"passionfruit",8776,44126
