"","id","category","item","sp1","dist","range"
"1327","SSHj1YWXmrM","Fruits","lime",19,-16,16
"1328","SSHj1YWXmrM","Fruits","raspberry",3,1,16
"1329","SSHj1YWXmrM","Fruits","blueberry",4,1,16
"1330","SSHj1YWXmrM","Fruits","blackberry",5,4,16
"1331","SSHj1YWXmrM","Fruits","strawberry",9,-3,16
"1332","SSHj1YWXmrM","Fruits","cantaloupe",6,2,16
"1333","SSHj1YWXmrM","Fruits","honeydew",8,-1,16
"1334","SSHj1YWXmrM","Animals","dog",2,-1,11
"1335","SSHj1YWXmrM","Animals","cat",1,3,11
"1336","SSHj1YWXmrM","Animals","bear",4,2,11
"1337","SSHj1YWXmrM","Animals","elk",6,1,11
"1338","SSHj1YWXmrM","Animals","moose",7,-2,11
"1339","SSHj1YWXmrM","Animals","deer",5,-2,11
"1340","SSHj1YWXmrM","Animals","horse",3,11,11
"1341","SSHj1YWXmrM","Animals","beaver",14,-1,11
"1342","SSHj1YWXmrM","Animals","groundhog",13,-5,11
"1343","SSHj1YWXmrM","Animals","pig",8,1,11
"1344","SSHj1YWXmrM","Animals","cow",9,3,11
"1345","SSHj1YWXmrM","Methods of Transportation","bus",2,-1,5
"1346","SSHj1YWXmrM","Methods of Transportation","car",1,2,5
"1347","SSHj1YWXmrM","Methods of Transportation","train",3,2,5
"1348","SSHj1YWXmrM","Methods of Transportation","plane",5,3,5
"1349","SSHj1YWXmrM","Methods of Transportation","boat",8,2,5
"1350","SSHj1YWXmrM","Methods of Transportation","cruiseship",10,-3,5
"1351","SSHj1YWXmrM","Methods of Transportation","privatejet",7,4,5
"1352","SSHj1YWXmrM","Methods of Transportation","uber",11,5,5
"1353","SSHj1YWXmrM","Methods of Transportation","walking",16,-2,5
"1354","SSHj1YWXmrM","Methods of Transportation","subway",14,1,5
"1355","SSHj1YWXmrM","Objects You Would Find in The Kitchen","sink",1,2,9
"1356","SSHj1YWXmrM","Objects You Would Find in The Kitchen","table",3,1,9
"1357","SSHj1YWXmrM","Objects You Would Find in The Kitchen","chair",4,-2,9
"1358","SSHj1YWXmrM","Objects You Would Find in The Kitchen","mixer",2,3,9
"1359","SSHj1YWXmrM","Objects You Would Find in The Kitchen","spoon",5,1,9
"1360","SSHj1YWXmrM","Objects You Would Find in The Kitchen","fork",6,1,9
"1361","SSHj1YWXmrM","Objects You Would Find in The Kitchen","knife",7,3,9
"1362","SSHj1YWXmrM","Objects You Would Find in The Kitchen","food",10,7,9
"1363","SSHj1YWXmrM","Objects You Would Find in The Kitchen","mixingspoon",17,-9,9
"1364","SSHj1YWXmrM","Objects You Would Find in The Kitchen","bowl",8,8,9
"1365","SSHj1YWXmrM","Objects You Would Find in The Kitchen","pot",16,-3,9
"1366","SSHj1YWXmrM","Objects You Would Find in The Kitchen","pan",13,-2,9
"1367","SSHj1YWXmrM","Objects You Would Find in The Kitchen","spice",11,-2,9
"1368","SSHj1YWXmrM","Musical Instruments","violin",1,4,13
"1369","SSHj1YWXmrM","Musical Instruments","flute",5,7,13
"1370","SSHj1YWXmrM","Musical Instruments","trombone",12,1,13
"1371","SSHj1YWXmrM","Musical Instruments","trumpet",13,-9,13
"1372","SSHj1YWXmrM","Musical Instruments","saxophone",4,10,13
"1373","SSHj1YWXmrM","Musical Instruments","drum",14,1,13
"1374","SSHj1YWXmrM","Musical Instruments","cymbal",15,-13,13
"1375","SSHj1YWXmrM","Musical Instruments","piano",2,5,13
"1376","SSHj1YWXmrM","Musical Instruments","cello",7,3,13
"1377","SsRqfuLDL2O","Pieces of Furniture","couch",5,-2,11
"1378","SsRqfuLDL2O","Pieces of Furniture","table",3,-2,11
"1379","SsRqfuLDL2O","Pieces of Furniture","bed",1,11,11
"1380","SsRqfuLDL2O","Pieces of Furniture","dresser",12,-6,11
"1381","SsRqfuLDL2O","Pieces of Furniture","loveseat",6,-4,11
"1382","SsRqfuLDL2O","Clothing Articles","underwear",23,1,20
"1383","SsRqfuLDL2O","Clothing Articles","athleticunderwear",24,-16,20
"1384","SsRqfuLDL2O","Clothing Articles","tshirt",8,-7,20
"1385","SsRqfuLDL2O","Clothing Articles","shirt",1,6,20
"1386","SsRqfuLDL2O","Clothing Articles","longsleeveshirt",7,14,20
"1387","SsRqfuLDL2O","Clothing Articles","shorts",21,1,20
"1388","SsRqfuLDL2O","Clothing Articles","runningshorts",22,-20,20
"1389","SsRqfuLDL2O","Clothing Articles","pants",2,7,20
"1390","SsRqfuLDL2O","Clothing Articles","coat",9,-4,20
"1391","SsRqfuLDL2O","Clothing Articles","shoes",5,15,20
"1392","SsRqfuLDL2O","Clothing Articles","raincoat",20,-6,20
"1393","SsRqfuLDL2O","Cities","losangeles",1,11,11
"1394","SsRqfuLDL2O","Cities","miami",12,1,11
"1395","SsRqfuLDL2O","Cities","fortlauderdale",13,-10,11
"1396","SsRqfuLDL2O","Cities","portland",3,7,11
"1397","SsRqfuLDL2O","Cities","freeport",10,1,11
"1398","SsRqfuLDL2O","Cities","augusta",11,-2,11
"1399","SsRqfuLDL2O","Cities","bangor",9,-1,11
"1400","SsRqfuLDL2O","Cities","newyorkcity",8,10,11
"1401","SsRqfuLDL2O","Cities","albany",18,-1,11
"1402","SsRqfuLDL2O","Cities","buffalo",17,-1,11
"1403","SsRqfuLDL2O","Cities","detroit",16,-2,11
"1404","SsRqfuLDL2O","Cities","tampa",14,-9,11
"1405","SsRqfuLDL2O","Cities","houston",5,10,11
"1406","SsRqfuLDL2O","Countries","ukraine",24,-21,21
"1407","SsRqfuLDL2O","Countries","canada",3,-1,21
"1408","SsRqfuLDL2O","Countries","mexico",2,2,21
"1409","SsRqfuLDL2O","Fruits","pineapple",7,-6,8
"1410","SsRqfuLDL2O","Fruits","apple",1,8,8
"1411","SsRqfuLDL2O","Fruits","strawberry",9,5,8
"1412","SsRqfuLDL2O","Fruits","blueberry",14,-8,8
"1413","SsRqfuLDL2O","Fruits","blackraspberry",6,7,8
"1414","SsRqfuLDL2O","Animals","bear",1,5,5
"1415","SsRqfuLDL2O","Animals","snake",6,-2,5
"1416","SsRqfuLDL2O","Animals","dog",4,1,5
"1417","SsRqfuLDL2O","Methods of Transportation","car",1,3,3
"1418","SsRqfuLDL2O","Methods of Transportation","bike",4,-2,3
"1419","SsRqfuLDL2O","Methods of Transportation","train",2,1,3
"1420","SsRqfuLDL2O","Units of measurement","celsius",3,1,4
"1421","SsRqfuLDL2O","Units of measurement","fahrenheit",4,1,4
"1422","SsRqfuLDL2O","Units of measurement","kelvin",5,-4,4
"1423","SsRqfuLDL2O","Units of measurement","inch",1,1,4
"1424","S8istwEIL2o","Cities","beijing",2,2,2
"1425","S8istwEIL2o","Fruits","banana",2,1,4
"1426","S8istwEIL2o","Fruits","pear",3,1,4
"1427","S8istwEIL2o","Fruits","grape",4,-3,4
"1428","S8istwEIL2o","Fruits","orange",1,4,4
"1429","S8istwEIL2o","Fruits","blueberry",5,1,4
"1430","S8istwEIL2o","Fruits","strawberry",6,1,4
"1431","S8istwEIL2o","Fruits","watermelon",7,1,4
"1432","S8istwEIL2o","Animals","dog",1,1,5
"1433","S8istwEIL2o","Animals","cat",2,4,5
"1434","S8istwEIL2o","Animals","monkey",6,2,5
"1435","S8istwEIL2o","Animals","kangaroo",8,1,5
"1436","S8istwEIL2o","Animals","cow",9,-5,5
"1437","S8istwEIL2o","Animals","tiger",4,1,5
"1438","S8istwEIL2o","Animals","lion",5,2,5
"1439","S8istwEIL2o","Methods of Transportation","bus",1,5,8
"1440","S8istwEIL2o","Methods of Transportation","bike",6,1,8
"1441","S8istwEIL2o","Methods of Transportation","plane",7,-2,8
"1442","S8istwEIL2o","Methods of Transportation","boat",5,4,8
"1443","S8istwEIL2o","Methods of Transportation","ship",9,-1,8
"1444","S8istwEIL2o","Methods of Transportation","rocket",8,-5,8
"1445","S8istwEIL2o","Methods of Transportation","helicopter",3,7,8
"1446","S8istwEIL2o","Methods of Transportation","taxi",10,-8,8
"1447","S8istwEIL2o","Methods of Transportation","car",2,2,8
"1448","S8istwEIL2o","Units of measurement","millimeter",3,1,4
"1449","S8istwEIL2o","Units of measurement","decimeter",4,-3,4
"1450","S8istwEIL2o","Units of measurement","centimeter",1,4,4
"1451","S8istwEIL2o","Units of measurement","kilometer",5,2,4
"1452","S8istwEIL2o","Sporting Games","esports",1,1,1
"1453","S8istwEIL2o","Objects You Would Find in The Kitchen","knife",2,10,10
"1454","S8istwEIL2o","Objects You Would Find in The Kitchen","spoon",12,1,10
"1455","S8istwEIL2o","Objects You Would Find in The Kitchen","fork",13,-6,10
"1456","S8istwEIL2o","Objects You Would Find in The Kitchen","plate",7,-4,10
"1457","S8istwEIL2o","Objects You Would Find in The Kitchen","cup",3,5,10
"1458","S8istwEIL2o","Objects You Would Find in The Kitchen","meat",8,1,10
"1459","S8istwEIL2o","Objects You Would Find in The Kitchen","vegetable",9,1,10
"1460","S8istwEIL2o","Objects You Would Find in The Kitchen","fruit",10,-9,10
"1461","S8istwEIL2o","Objects You Would Find in The Kitchen","pot",1,5,10
"1462","S8istwEIL2o","Objects You Would Find in The Kitchen","oil",6,-2,10
"1463","S8istwEIL2o","Objects You Would Find in The Kitchen","salt",4,1,10
"1464","S8istwEIL2o","Musical Instruments","drum",4,-2,2
"1465","S8istwEIL2o","Musical Instruments","piano",2,1,2
"1466","S8istwEIL2o","Musical Instruments","violin",3,-2,2
"1467","S1BuSYJh4Cn","Vegetables","lettuce",1,1,8
"1468","S1BuSYJh4Cn","Vegetables","tomato",2,8,8
"1469","S1BuSYJh4Cn","Vegetables","spinach",10,-6,8
"1470","S1BuSYJh4Cn","Vegetables","cucumber",4,8,8
"1471","S1BuSYJh4Cn","Vegetables","pickle",12,-6,8
"1472","S1BuSYJh4Cn","Vegetables","greenpepper",6,2,8
"1473","S1BuSYJh4Cn","Vegetables","olive",8,1,8
"1474","S1BuSYJh4Cn","Vegetables","guacamole",9,-2,8
"1475","S1BuSYJh4Cn","Vegetables","bananapepper",7,4,8
"1476","S1BuSYJh4Cn","Pieces of Furniture","couch",2,1,3
"1477","S1BuSYJh4Cn","Pieces of Furniture","table",3,-2,3
"1478","S1BuSYJh4Cn","Pieces of Furniture","sofa",1,3,3
"1479","S1BuSYJh4Cn","Countries","unitedstates",1,1,9
"1480","S1BuSYJh4Cn","Countries","canada",2,4,9
"1481","S1BuSYJh4Cn","Countries","mexico",6,-3,9
"1482","S1BuSYJh4Cn","Countries","panama",3,1,9
"1483","S1BuSYJh4Cn","Countries","haiti",4,1,9
"1484","S1BuSYJh4Cn","Countries","jamaica",5,7,9
"1485","S1BuSYJh4Cn","Countries","argentina",12,1,9
"1486","S1BuSYJh4Cn","Countries","brazil",13,-2,9
"1487","S1BuSYJh4Cn","Countries","southafrica",11,9,9
"1488","S1BuSYJh4Cn","Countries","afghanistan",20,1,9
"1489","S1BuSYJh4Cn","Countries","pakistan",21,-2,9
"1490","S1BuSYJh4Cn","Countries","china",19,-3,9
"1491","S1BuSYJh4Cn","Countries","belgium",16,1,9
"1492","S1BuSYJh4Cn","Countries","france",17,-8,9
"1493","S1BuSYJh4Cn","Countries","portugal",9,1,9
"1494","S1BuSYJh4Cn","Countries","spain",10,5,9
"1495","S1BuSYJh4Cn","Fruits","apple",1,7,7
"1496","S1BuSYJh4Cn","Fruits","banana",8,1,7
"1497","S1BuSYJh4Cn","Fruits","carrot",9,-5,7
"1498","S1BuSYJh4Cn","Fruits","orange",4,1,7
"1499","S1BuSYJh4Cn","Fruits","watermelon",5,1,7
"1500","S1BuSYJh4Cn","Fruits","tomato",6,-4,7
"1501","S1BuSYJh4Cn","Fruits","pear",2,5,7
"1502","S1BuSYJh4Cn","Animals","dog",1,1,9
"1503","S1BuSYJh4Cn","Animals","cat",2,1,9
"1504","S1BuSYJh4Cn","Animals","lion",3,3,9
"1505","S1BuSYJh4Cn","Animals","tiger",6,7,9
"1506","S1BuSYJh4Cn","Animals","kangaroo",13,4,9
"1507","S1BuSYJh4Cn","Animals","ant",17,-7,9
"1508","S1BuSYJh4Cn","Animals","fish",10,4,9
"1509","S1BuSYJh4Cn","Animals","hippopotamus",14,-7,9
"1510","S1BuSYJh4Cn","Animals","monkey",7,1,9
"1511","S1BuSYJh4Cn","Animals","parrot",8,1,9
"1512","S1BuSYJh4Cn","Animals","bird",9,9,9
"1513","S1BuSYJh4Cn","Methods of Transportation","bus",2,-1,7
"1514","S1BuSYJh4Cn","Methods of Transportation","car",1,7,7
"1515","S1BuSYJh4Cn","Methods of Transportation","train",8,-3,7
"1516","S1BuSYJh4Cn","Methods of Transportation","walking",5,2,7
"1517","S1BuSYJh4Cn","Methods of Transportation","scooter",7,-4,7
"1518","S1BuSYJh4Cn","Methods of Transportation","plane",3,6,7
"1519","S1BuSYJh4Cn","Units of measurement","inch",1,2,2
"1520","S1BuSYJh4Cn","Units of measurement","feet",3,2,2
"1521","S1BuSYJh4Cn","Units of measurement","meter",5,2,2
"1522","S1BuSYJh4Cn","Units of measurement","kilogram",7,1,2
"1523","S1BuSYJh4Cn","Units of measurement","gram",8,-2,2
"1524","S1BuSYJh4Cn","Sporting Games","soccer",1,1,11
"1525","S1BuSYJh4Cn","Sporting Games","football",2,2,11
"1526","S1BuSYJh4Cn","Sporting Games","baseball",4,2,11
"1527","S1BuSYJh4Cn","Sporting Games","volleyball",6,-1,11
"1528","S1BuSYJh4Cn","Sporting Games","cricket",5,4,11
"1529","S1BuSYJh4Cn","Sporting Games","swimming",9,1,11
"1530","S1BuSYJh4Cn","Sporting Games","boxing",10,2,11
"1531","S1BuSYJh4Cn","Sporting Games","wrestling",12,2,11
"1532","S1BuSYJh4Cn","Sporting Games","longrun",14,-11,11
"1533","S1BuSYJh4Cn","Sporting Games","hockey",3,5,11
"1534","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","sink",5,-4,7
"1535","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","knife",1,1,7
"1536","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","spoon",2,4,7
"1537","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","fork",6,-3,7
"1538","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","oven",3,1,7
"1539","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","toaster",4,7,7
"1540","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","dishwasher",11,-1,7
"1541","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","napkin",10,-2,7
"1542","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","fridge",8,-1,7
"1543","S1BuSYJh4Cn","Objects You Would Find in The Kitchen","drawer",7,2,7
"1544","S1BuSYJh4Cn","Musical Instruments","violin",3,-2,5
"1545","S1BuSYJh4Cn","Musical Instruments","piano",1,5,5
"1546","S1BuSYJh4Cn","Musical Instruments","saxophone",6,1,5
"1547","S1BuSYJh4Cn","Musical Instruments","trombone",7,1,5
"1548","S1BuSYJh4Cn","Musical Instruments","xylophone",8,-4,5
"1549","S1BuSYJh4Cn","Musical Instruments","guitar",4,-2,5
"1550","SqLHN2lZMPa","Pieces of Furniture","couch",1,10,10
"1551","SqLHN2lZMPa","Pieces of Furniture","loveseat",11,-2,10
"1552","SqLHN2lZMPa","Pieces of Furniture","fireplace",9,-6,10
"1553","SqLHN2lZMPa","Pieces of Furniture","television",3,2,10
"1554","SqLHN2lZMPa","Pieces of Furniture","nightstand",5,2,10
"1555","SqLHN2lZMPa","Pieces of Furniture","vanity",7,-1,10
"1556","SqLHN2lZMPa","Clothing Articles","scarf",10,-9,11
"1557","SqLHN2lZMPa","Clothing Articles","tshirt",1,2,11
"1558","SqLHN2lZMPa","Clothing Articles","skirt",3,11,11
"1559","SqLHN2lZMPa","Clothing Articles","gloves",14,-3,11
"1560","SqLHN2lZMPa","Clothing Articles","mittens",11,-7,11
"1561","SqLHN2lZMPa","Cities","losangeles",1,15,15
"1562","SqLHN2lZMPa","Cities","paris",16,-8,15
"1563","SqLHN2lZMPa","Cities","sanfrancisco",8,6,15
"1564","SqLHN2lZMPa","Countries","canada",2,-1,6
"1565","SqLHN2lZMPa","Countries","unitedstates",1,2,6
"1566","SqLHN2lZMPa","Countries","mexico",3,2,6
"1567","SqLHN2lZMPa","Countries","belize",5,-1,6
"1568","SqLHN2lZMPa","Countries","guatemala",4,3,6
"1569","SqLHN2lZMPa","Countries","honduras",7,1,6
"1570","SqLHN2lZMPa","Countries","nicaragua",8,1,6
"1571","SqLHN2lZMPa","Countries","costarica",9,1,6
"1572","SqLHN2lZMPa","Countries","paraguay",10,1,6
"1573","SqLHN2lZMPa","Countries","uruguay",11,1,6
"1574","SqLHN2lZMPa","Countries","brazil",12,3,6
"1575","SqLHN2lZMPa","Countries","france",15,-2,6
"1576","SqLHN2lZMPa","Countries","germany",13,6,6
"1577","SqLHN2lZMPa","Countries","italy",19,-3,6
"1578","SqLHN2lZMPa","Countries","luxembourg",16,2,6
"1579","SqLHN2lZMPa","Fruits","apple",1,1,12
"1580","SqLHN2lZMPa","Fruits","banana",2,5,12
"1581","SqLHN2lZMPa","Fruits","blueberry",7,2,12
"1582","SqLHN2lZMPa","Fruits","raspberry",9,6,12
"1583","SqLHN2lZMPa","Fruits","tangerine",15,-12,12
"1584","SqLHN2lZMPa","Fruits","dragonfruit",3,7,12
"1585","SqLHN2lZMPa","Fruits","pineapple",10,-6,12
"1586","SqLHN2lZMPa","Fruits","kiwi",4,2,12
"1587","SqLHN2lZMPa","Fruits","pumpkin",6,6,12
"1588","SqLHN2lZMPa","Fruits","cantaloupe",12,1,12
"1589","SqLHN2lZMPa","Fruits","melon",13,1,12
"1590","SqLHN2lZMPa","Fruits","honeydew",14,-6,12
"1591","SqLHN2lZMPa","Animals","jaguar",1,1,12
"1592","SqLHN2lZMPa","Animals","tiger",2,4,12
"1593","SqLHN2lZMPa","Animals","dog",6,1,12
"1594","SqLHN2lZMPa","Animals","cat",7,4,12
"1595","SqLHN2lZMPa","Animals","lizard",11,4,12
"1596","SqLHN2lZMPa","Animals","crocodile",15,-12,12
"1597","SqLHN2lZMPa","Animals","lion",3,2,12
"1598","SqLHN2lZMPa","Animals","flamingo",5,5,12
"1599","SqLHN2lZMPa","Methods of Transportation","train",1,2,7
"1600","SqLHN2lZMPa","Methods of Transportation","bike",3,6,7
"1601","SqLHN2lZMPa","Methods of Transportation","motorcycle",9,-7,7
"1602","SqLHN2lZMPa","Methods of Transportation","car",2,3,7
"1603","SqLHN2lZMPa","Methods of Transportation","walking",5,1,7
"1604","SqLHN2lZMPa","Methods of Transportation","running",6,1,7
"1605","SqLHN2lZMPa","Methods of Transportation","horseback",7,1,7
"1606","SqLHN2lZMPa","Units of measurement","kelvin",5,1,3
"1607","SqLHN2lZMPa","Units of measurement","joule",6,-3,3
"1608","SqLHN2lZMPa","Units of measurement","fahrenheit",3,1,3
"1609","SqLHN2lZMPa","Units of measurement","celsius",4,-2,3
"1610","SqLHN2lZMPa","Sporting Games","baseball",7,-5,5
"1611","SqLHN2lZMPa","Sporting Games","basketball",2,-1,5
"1612","SqLHN2lZMPa","Sporting Games","football",1,5,5
"1613","SqLHN2lZMPa","Sporting Games","cricket",6,-2,5
"1614","SqLHN2lZMPa","Sporting Games","lacrosse",4,1,5
"1615","SqLHN2lZMPa","Objects You Would Find in The Kitchen","pot",10,1,10
"1616","SqLHN2lZMPa","Objects You Would Find in The Kitchen","pan",11,-10,10
"1617","SqLHN2lZMPa","Objects You Would Find in The Kitchen","spatula",1,1,10
"1618","SqLHN2lZMPa","Objects You Would Find in The Kitchen","butcherknife",2,1,10
"1619","SqLHN2lZMPa","Objects You Would Find in The Kitchen","fork",3,2,10
"1620","SqLHN2lZMPa","Objects You Would Find in The Kitchen","spoon",5,10,10
"1621","SqLHN2lZMPa","Objects You Would Find in The Kitchen","vegetable",15,-9,10
"1622","SahYgc6vQbG","Vegetables","cucumber",1,1,3
"1623","SahYgc6vQbG","Vegetables","carrot",2,1,3
"1624","SahYgc6vQbG","Vegetables","broccoli",3,3,3
"1625","SahYgc6vQbG","Vegetables","pea",6,-1,3
"1626","SahYgc6vQbG","Pieces of Furniture","chair",4,-2,2
"1627","SahYgc6vQbG","Clothing Articles","scarf",2,-1,13
"1628","SahYgc6vQbG","Clothing Articles","skirt",1,13,13
"1629","SahYgc6vQbG","Clothing Articles","romper",14,1,13
"1630","SahYgc6vQbG","Clothing Articles","dress",15,-9,13
"1631","SahYgc6vQbG","Clothing Articles","jacket",6,1,13
"1632","SahYgc6vQbG","Clothing Articles","coat",7,-3,13
"1633","SahYgc6vQbG","Fruits","watermelon",4,5,11
"1634","SahYgc6vQbG","Fruits","dragonfruit",9,2,11
"1635","SahYgc6vQbG","Fruits","orange",11,-5,11
"1636","SahYgc6vQbG","Fruits","kiwi",6,-5,11
"1637","SahYgc6vQbG","Fruits","banana",1,2,11
"1638","SahYgc6vQbG","Fruits","blueberry",3,11,11
"1639","SahYgc6vQbG","Fruits","raspberry",14,-7,11
"1640","SahYgc6vQbG","Fruits","strawberry",7,8,11
"1641","SahYgc6vQbG","Fruits","mango",15,-5,11
"1642","SahYgc6vQbG","Animals","dog",1,1,14
"1643","SahYgc6vQbG","Animals","cat",2,1,14
"1644","SahYgc6vQbG","Animals","mouse",3,14,14
"1645","SahYgc6vQbG","Animals","turtle",17,-4,14
"1646","SahYgc6vQbG","Animals","lizard",13,-1,14
"1647","SahYgc6vQbG","Animals","snake",12,-7,14
"1648","SahYgc6vQbG","Animals","rhinoceros",5,1,14
"1649","SahYgc6vQbG","Animals","hippopotamus",6,4,14
"1650","SahYgc6vQbG","Animals","cheetah",10,-1,14
"1651","SahYgc6vQbG","Animals","lion",9,2,14
"1652","SahYgc6vQbG","Animals","gazelle",11,-3,14
"1653","SahYgc6vQbG","Animals","zebra",8,-4,14
"1654","SahYgc6vQbG","Animals","giraffe",4,14,14
"1655","SahYgc6vQbG","Animals","elephant",18,-11,14
"1656","SahYgc6vQbG","Animals","monkey",7,13,14
"1657","SahYgc6vQbG","Methods of Transportation","bus",1,4,4
"1658","SahYgc6vQbG","Methods of Transportation","car",5,-2,4
"1659","SahYgc6vQbG","Methods of Transportation","walking",3,1,4
"1660","SahYgc6vQbG","Methods of Transportation","running",4,2,4
"1661","SahYgc6vQbG","Methods of Transportation","taxi",6,1,4
"1662","SahYgc6vQbG","Methods of Transportation","uber",7,3,4
"1663","SahYgc6vQbG","Methods of Transportation","carriage",10,2,4
"1664","SahYgc6vQbG","Units of measurement","unit",3,3,5
"1665","SahYgc6vQbG","Units of measurement","gallon",6,-1,5
"1666","SahYgc6vQbG","Units of measurement","celsius",5,-1,5
"1667","SahYgc6vQbG","Units of measurement","degree",4,3,5
"1668","SahYgc6vQbG","Units of measurement","liter",7,-5,5
"1669","SahYgc6vQbG","Sporting Games","lacrosse",10,1,6
"1670","SahYgc6vQbG","Sporting Games","fieldhockey",11,-4,6
"1671","SahYgc6vQbG","Sporting Games","tennis",7,-6,6
"1672","SahYgc6vQbG","Sporting Games","soccer",1,2,6
"1673","SahYgc6vQbG","Sporting Games","baseball",3,1,6
"1674","SahYgc6vQbG","Sporting Games","basketball",4,4,6
"1675","SahYgc6vQbG","Objects You Would Find in The Kitchen","kitchen",9,-6,12
"1676","SahYgc6vQbG","Objects You Would Find in The Kitchen","spoon",3,1,12
"1677","SahYgc6vQbG","Objects You Would Find in The Kitchen","bowl",4,12,12
"1678","SahYgc6vQbG","Objects You Would Find in The Kitchen","pan",16,-1,12
"1679","SahYgc6vQbG","Objects You Would Find in The Kitchen","pot",15,-9,12
"1680","SahYgc6vQbG","Objects You Would Find in The Kitchen","whiskey",6,-5,12
"1681","SahYgc6vQbG","Objects You Would Find in The Kitchen","knife",1,11,12
"1682","SahYgc6vQbG","Objects You Would Find in The Kitchen","blender",12,2,12
"1683","SahYgc6vQbG","Musical Instruments","flute",1,2,4
"1684","SahYgc6vQbG","Musical Instruments","clarinet",3,4,4
"1685","SahYgc6vQbG","Musical Instruments","xylophone",7,1,4
"1686","SahYgc6vQbG","Musical Instruments","drum",8,-2,4
"1687","SahYgc6vQbG","Musical Instruments","frenchhorn",6,-2,4
"1688","SrHgpENDpd6","Vegetables","mushroom",5,-2,7
"1689","SrHgpENDpd6","Vegetables","onion",3,-2,7
"1690","SrHgpENDpd6","Vegetables","cucumber",1,1,7
"1691","SrHgpENDpd6","Vegetables","zucchini",2,5,7
"1692","SrHgpENDpd6","Vegetables","brusselssprout",7,-1,7
"1693","SrHgpENDpd6","Vegetables","asparagus",6,2,7
"1694","SrHgpENDpd6","Vegetables","cauliflower",8,-4,7
"1695","SrHgpENDpd6","Vegetables","broccoli",4,7,7
"1696","SrHgpENDpd6","Vegetables","lettuce",11,-1,7
"1697","SrHgpENDpd6","Vegetables","spinach",10,-1,7
"1698","SrHgpENDpd6","Pieces of Furniture","desk",8,-3,5
"1699","SrHgpENDpd6","Pieces of Furniture","chair",5,-2,5
"1700","SrHgpENDpd6","Pieces of Furniture","table",3,-1,5
"1701","SrHgpENDpd6","Pieces of Furniture","bed",2,-1,5
"1702","SrHgpENDpd6","Pieces of Furniture","couch",1,5,5
"1703","SrHgpENDpd6","Pieces of Furniture","ottoman",6,3,5
"1704","SrHgpENDpd6","Pieces of Furniture","lamp",9,-5,5
